0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.28010988928	1.0	0.0	1.41421356237	3.16227766017	1.0	0.0	1.0	4.12310562562	1.41421356237	7.54983443527	0.0	0.0	0.0	0.0	0.0	1.73205080757	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	1.41421356237	0.0	0.0	0.0	3.16227766017	0.0	14.6287388383	4.12310562562	0.0	0.0	3.0	0.0	1.0	0.0	0.0	7.87400787401	0.0	1.0	9.21954445729	4.0	0.0	0.0	0.0	4.472135955	1.0	7.4161984871	11.2694276696	6.0	0.0	6.0827625303	21.4476105895	6.0827625303	1.0	7.07106781187	
1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.87400787401	1.41421356237	0.0	1.0	5.83095189485	1.0	0.0	1.0	4.472135955	1.41421356237	13.2287565553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.41421356237	0.0	3.60555127546	0.0	0.0	0.0	0.0	0.0	1.41421356237	0.0	5.74456264654	0.0	15.2315462117	4.0	0.0	0.0	3.16227766017	1.0	1.41421356237	0.0	0.0	6.0827625303	1.73205080757	3.31662479036	10.0498756211	5.0	0.0	4.0	0.0	10.8166538264	1.0	7.34846922835	12.124355653	5.56776436283	0.0	6.0	18.8148877222	6.63324958071	1.0	7.0	
2	0.0	1.0	0.0	0.0	0.0	2.44948974278	0.0	10.295630141	1.73205080757	0.0	4.35889894354	7.48331477355	1.0	1.0	1.0	6.40312423743	2.0	13.2287565553	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.41421356237	1.0	0.0	3.87298334621	0.0	0.0	0.0	0.0	0.0	1.41421356237	1.0	7.14142842854	0.0	16.6433169771	4.472135955	0.0	0.0	3.74165738677	1.0	1.41421356237	1.0	0.0	6.16441400297	1.41421356237	3.16227766017	13.4536240471	6.40312423743	0.0	3.46410161514	1.0	11.1355287257	1.0	8.66025403784	14.1774468788	6.32455532034	1.41421356237	6.0	19.287301522	6.63324958071	1.0	9.05538513814	
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.61577310586	1.41421356237	0.0	0.0	4.24264068712	1.0	0.0	1.0	4.472135955	1.0	9.21954445729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.60555127546	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.83095189485	0.0	15.2643375225	4.472135955	0.0	0.0	3.16227766017	1.0	1.41421356237	0.0	0.0	6.0827625303	1.0	1.41421356237	9.8488578018	5.0	0.0	0.0	0.0	8.24621125124	1.0	9.2736184955	12.56980509	5.74456264654	0.0	6.0	18.7882942281	6.63324958071	2.2360679775	7.28010988928	
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5	1.0	0.0	2.44948974278	0.0	0.0	0.0	0.0	5.19615242271	2.0	0.0	2.64575131106	5.09901951359	2.0	2.0	2.0	2.44948974278	2.2360679775	9.2736184955	0.0	0.0	0.0	0.0	0.0	2.2360679775	0.0	0.0	1.0	2.2360679775	2.2360679775	2.64575131106	0.0	0.0	1.73205080757	0.0	0.0	0.0	3.60555127546	0.0	4.79583152331	1.41421356237	0.0	0.0	1.73205080757	0.0	0.0	2.2360679775	0.0	1.73205080757	2.2360679775	3.16227766017	7.48331477355	2.2360679775	0.0	4.35889894354	2.0	4.0	0.0	4.24264068712	7.07106781187	3.60555127546	1.0	0.0	7.74596669241	2.44948974278	1.0	5.0	
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7	7.28010988928	7.87400787401	10.295630141	7.61577310586	0.0	5.19615242271	0.0	0.0	9.0	0.0	3.31662479036	9.79795897113	9.05538513814	9.74679434481	8.94427191	5.47722557505	9.32737905309	12.0415945788	0.0	0.0	0.0	0.0	0.0	9.53939201417	7.0	7.61577310586	3.31662479036	6.2449979984	9.21954445729	10.295630141	0.0	0.0	6.0	7.61577310586	7.4161984871	7.21110255093	8.30662386292	0.0	10.6301458127	7.48331477355	0.0	0.0	7.34846922835	7.34846922835	6.40312423743	10.3440804328	7.68114574787	8.60232526704	9.64365076099	8.66025403784	8.66025403784	5.65685424949	0.0	9.43398113206	7.14142842854	11.2249721603	6.0827625303	11.4891252931	19.7484176581	8.60232526704	4.24264068712	3.87298334621	21.8174242293	6.40312423743	7.54983443527	8.30662386292	
8	1.0	1.41421356237	1.73205080757	1.41421356237	0.0	2.0	0.0	9.0	0.0	0.0	4.12310562562	7.0	1.0	1.0	0.0	5.47722557505	1.73205080757	12.7279220614	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.73205080757	0.0	2.44948974278	1.0	0.0	0.0	0.0	1.41421356237	1.41421356237	1.0	6.8556546004	0.0	15.2315462117	4.0	0.0	0.0	3.16227766017	1.0	0.0	1.41421356237	1.41421356237	5.09901951359	1.73205080757	3.60555127546	11.9163752878	5.74456264654	0.0	4.35889894354	1.0	11.0905365064	0.0	9.2736184955	14.0356688476	5.65685424949	0.0	5.0	18.9208879284	6.2449979984	2.2360679775	6.63324958071	
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
