05-01-17-13-07-56	MouseMoveD	166.4974	43.06863	828.5742	378.3073
05-01-17-13-07-57	MouseMoveV	-0.1302623	43.28543	744.3685	372.5065
05-01-17-13-07-57	MouseMoveS	0	43.51866	751.8685	364.1732
05-01-17-13-07-58	MouseMoveS	0	44.4182	811.0352	358.3398
05-01-17-13-07-58	MouseMoveS	0	45.13583	811.8685	358.3398
05-01-17-13-07-59	MouseMoveV	0.7071327	45.35144	813.5352	357.5065
05-01-17-13-07-59	MouseMoveS	0	45.45175	813.5352	357.5065
05-01-17-13-08-00	MouseMoveS	0	46.55206	1022.839	334.1406
05-01-17-13-08-01	MouseMoveV	0.4374296	47.55169	1246.898	410.2116
05-01-17-13-08-01	MouseMoveV	-0.3713836	47.86795	1246.139	434.6029
05-01-17-13-08-01	MouseDown	0	48.15151	1271.139	436.2695
05-01-17-13-08-02	nextTutorial	2	48.28465	1271.139	436.2695
05-01-17-13-08-02	MouseUp	0	48.28465	1271.139	436.2695
05-01-17-13-08-02	MouseMoveS	0	48.28465	1271.139	436.2695
05-01-17-13-08-02	MouseMoveV	-1	48.48522	1270.306	436.2695
05-01-17-13-08-02	MouseMoveS	0	48.70166	1256.973	435.4362
05-01-17-13-08-07	MouseMoveV	-0.2564075	53.98537	1257.806	432.9362
05-01-17-13-08-08	MouseMoveV	0	54.33478	1261.973	429.6029
05-01-17-13-08-08	MouseMoveS	0	54.4349	1261.973	429.6029
05-01-17-13-08-08	MouseMoveS	0	54.75211	1267.806	429.6029
05-01-17-13-08-09	MouseDown	0	55.78501	1285.306	446.2695
05-01-17-13-08-09	nextTutorial	3	55.93496	1285.306	446.2695
05-01-17-13-08-09	MouseUp	0	55.93496	1285.306	446.2695
05-01-17-13-08-09	MouseMoveS	0	55.93496	1285.306	446.2695
05-01-17-13-08-10	MouseMoveV	-1	56.25154	1284.473	445.4362
05-01-17-13-08-10	MouseMoveS	0	56.35176	1284.473	445.4362
05-01-17-13-08-10	MouseMoveV	0	56.66828	1283.639	442.9362
05-01-17-13-08-10	MouseMoveV	0	56.78506	1283.639	442.1029
05-01-17-13-08-10	MouseMoveS	0	57.10159	1282.806	440.4362
05-01-17-13-08-11	MouseMoveS	0	57.31833	1282.806	439.6029
05-01-17-13-08-11	MouseMoveS	0	57.68446	1282.806	438.7695
05-01-17-13-08-13	MouseMoveV	0.7071327	59.63447	1281.973	437.9362
05-01-17-13-08-13	MouseMoveS	0	59.73448	1281.973	437.9362
05-01-17-13-08-13	MouseMoveS	0	60.15158	1280.306	437.1029
05-01-17-13-08-14	MouseMoveS	0	60.46824	1279.473	437.1029
05-01-17-13-08-14	MouseMoveV	0	60.58422	1279.473	436.2695
